ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
10026428,中古マンション等,,10202,群馬県,高崎市,貝沢町,高崎問屋町,0,３ＬＤＫ,65,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第3四半期,未改装,,7.342422680822207
10026203,中古マンション等,,10202,群馬県,高崎市,大橋町,北高崎,2,３ＤＫ,50,,,,平成7年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第1四半期,未改装,調停・競売等,6.568201724066995
10002203,中古マンション等,,10201,群馬県,前橋市,住吉町,中央前橋,6,１ＤＫ,30,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第1四半期,未改装,,6.505149978319906
10004947,中古マンション等,,10202,群馬県,高崎市,江木町,高崎(ＪＲ),15,４ＬＤＫ,90,,,,平成25年,ＲＣ,,住宅,,,,工業地域,60.0,200.0,2018年第4四半期,改装済,,7.6020599913279625
10028976,中古マンション等,,10202,群馬県,高崎市,新町,新町(群馬),10,３ＬＤＫ,55,,,,平成3年,ＳＲＣ,住宅,,,,,第１種住居地域,,,2010年第4四半期,未改装,,6.778151250383644
10028950,中古マンション等,,10201,群馬県,前橋市,文京町,前橋,11,２ＬＤＫ,65,,,,平成12年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第4四半期,未改装,調停・競売等,6.991226075692495
10005151,中古マンション等,,10202,群馬県,高崎市,貝沢町,高崎問屋町,6,２ＤＫ,30,,,,昭和50年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第1四半期,改装済,,6.361727836017593
10050614,中古マンション等,,10205,群馬県,太田市,東別所町,太田(群馬),30分?60分,３ＬＤＫ,60,,,,平成7年,ＳＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第2四半期,,,6.892094602690481
10006876,中古マンション等,,10202,群馬県,高崎市,末広町,高崎(ＪＲ),20,３ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第4四半期,改装済,,6.903089986991944
10000358,中古マンション等,,10201,群馬県,前橋市,天川原町,前橋,16,３ＬＤＫ,60,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第1四半期,未改装,,6.812913356642856
10023485,中古マンション等,,10201,群馬県,前橋市,天川原町,前橋,20,３ＬＤＫ,85,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第1四半期,改装済,,6.8750612633917
10046929,中古マンション等,,10202,群馬県,高崎市,栄町,高崎(ＪＲ),4,,60,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第1四半期,,,7.146128035678238
10042662,中古マンション等,,10201,群馬県,前橋市,文京町,前橋,14,４ＬＤＫ,85,,,,平成22年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2013年第2四半期,未改装,,7.491361693834273
10003570,中古マンション等,,10201,群馬県,前橋市,文京町,前橋,14,３ＬＤＫ,75,,,,平成22年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2020年第4四半期,未改装,,7.380211241711606
10029038,中古マンション等,,10202,群馬県,高崎市,末広町,高崎(ＪＲ),21,２ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第2四半期,未改装,,6.812913356642856
10037777,中古マンション等,,10202,群馬県,高崎市,末広町,高崎(ＪＲ),19,２ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第3四半期,未改装,,6.892094602690481
10006625,中古マンション等,,10202,群馬県,高崎市,新田町,高崎(ＪＲ),5,,65,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第3四半期,未改装,,7.113943352306837
10003541,中古マンション等,,10201,群馬県,前橋市,古市町,新前橋,8,１Ｋ,20,,,,平成4年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2017年第2四半期,未改装,,6.278753600952829
10030354,中古マンション等,,10202,群馬県,高崎市,貝沢町,高崎問屋町,0,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,未改装,,7.278753600952829
10043087,中古マンション等,,10202,群馬県,高崎市,上佐野町,高崎(ＪＲ),30分?60分,,70,,,,平成10年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第2四半期,未改装,調停・競売等,6.812913356642856
10028636,中古マンション等,,10201,群馬県,前橋市,文京町,前橋,11,３ＬＤＫ,80,,,,平成22年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2011年第4四半期,未改装,,7.477121254719663
10004450,中古マンション等,,10202,群馬県,高崎市,あら町,高崎(ＪＲ),8,３ＬＤＫ,110,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第2四半期,改装済,,6.863322860120456
10015186,中古マンション等,,10205,群馬県,太田市,浜町,太田(群馬),16,３ＬＤＫ,70,,,,平成17年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第2四半期,未改装,,7.3979400086720375
10007286,中古マンション等,,10202,群馬県,高崎市,中居町,倉賀野,26,,45,,,,平成3年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2017年第3四半期,改装済,,6.977723605288848
10004040,中古マンション等,,10201,群馬県,前橋市,元総社町,新前橋,27,２ＤＫ,35,,,,平成2年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第4四半期,未改装,,5.623249290397901
10000711,中古マンション等,,10201,群馬県,前橋市,大手町,前橋,15,３ＬＤＫ,65,,,,平成17年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第2四半期,改装済,,7.2552725051033065
10012019,中古マンション等,,10204,群馬県,伊勢崎市,中央町,伊勢崎,13,４ＬＤＫ,70,,,,平成3年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第4四半期,未改装,,6.653212513775344
10030442,中古マンション等,,10201,群馬県,前橋市,大友町,新前橋,16,１ＤＫ,30,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第2四半期,未改装,,6.57978359661681
10031810,中古マンション等,,10202,群馬県,高崎市,高砂町,高崎(ＪＲ),16,３ＬＤＫ,70,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第3四半期,未改装,,6.954242509439325
10040179,中古マンション等,,10201,群馬県,前橋市,昭和町,前橋,30分?60分,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第1四半期,未改装,,6.2552725051033065
10058233,中古マンション等,,10205,群馬県,太田市,藤阿久町,細谷(群馬),24,３ＬＤＫ,50,,,,平成5年,ＳＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第4四半期,改装済,,6.724275869600789
10053263,中古マンション等,,10204,群馬県,伊勢崎市,中央町,新伊勢崎,3,３ＬＤＫ,85,,,,平成19年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2009年第1四半期,改装済,,7.518513939877887
10007954,中古マンション等,,10202,群馬県,高崎市,双葉町,高崎(ＪＲ),9,２ＬＤＫ,65,,,,平成10年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第4四半期,改装済,,7.3222192947339195
10041309,中古マンション等,,10202,群馬県,高崎市,連雀町,高崎(ＪＲ),6,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2008年第1四半期,,,7.301029995663981
10007969,中古マンション等,,10202,群馬県,高崎市,双葉町,高崎(ＪＲ),9,３ＬＤＫ,65,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2018年第4四半期,未改装,,7.342422680822207
10006873,中古マンション等,,10202,群馬県,高崎市,末広町,高崎(ＪＲ),20,,60,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第2四半期,,,6.799340549453582
10036282,中古マンション等,,10203,群馬県,桐生市,本町,桐生,8,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,未改装,,7.301029995663981
10035738,中古マンション等,,10201,群馬県,前橋市,表町,前橋,6,３ＤＫ,55,,,,昭和62年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第2四半期,未改装,,6.778151250383644
10041801,中古マンション等,,10202,群馬県,高崎市,東町,高崎(ＪＲ),4,２ＬＤＫ,50,,,,平成6年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第2四半期,未改装,,7.146128035678238
10054600,中古マンション等,,10204,群馬県,伊勢崎市,緑町,新伊勢崎,5,,65,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第2四半期,未改装,調停・競売等,6.959041392321094
10039484,中古マンション等,,10202,群馬県,高崎市,双葉町,高崎(ＪＲ),9,３ＬＤＫ,65,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第2四半期,未改装,,7.204119982655925
10033911,中古マンション等,,10202,群馬県,高崎市,常盤町,高崎(ＪＲ),30分?60分,３ＬＤＫ,80,,,,昭和50年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第4四半期,改装済,,7.113943352306837
10003517,中古マンション等,,10201,群馬県,前橋市,古市町,新前橋,10,１Ｋ,20,,,,平成4年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2018年第4四半期,未改装,,6.3979400086720375
10033913,中古マンション等,,10202,群馬県,高崎市,常盤町,高崎(ＪＲ),30分?60分,オープンフロア,70,,,,昭和50年,ＳＲＣ,住宅,事務所,,,,第１種住居地域,60.0,200.0,2015年第2四半期,,,6.447158031342219
10033698,中古マンション等,,10202,群馬県,高崎市,宮元町,高崎(ＪＲ),9,２ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第4四半期,未改装,,7.2552725051033065
10030366,中古マンション等,,10201,群馬県,前橋市,平和町,前橋,25,１Ｋ,20,,,,昭和64年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2015年第2四半期,未改装,,6.903089986991944
