ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
15064649,中古マンション等,,15103,新潟県,新潟市中央区,万代,,,３ＬＤＫ,65,,,,,ＳＲＣ,住宅,,,,,,,,2009年第4四半期,未改装,,6.819543935541868
15014493,中古マンション等,,15202,新潟県,長岡市,城内町,長岡,6,３ＬＤＫ,65,,,,昭和59年,ＳＲＣ,,,,,,商業地域,80.0,400.0,2017年第4四半期,未改装,,6.845098040014257
15013146,中古マンション等,,15202,新潟県,長岡市,大手通,長岡,4,,60,,,,平成22年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第1四半期,,,7.176091259055681
15095489,中古マンション等,,15222,新潟県,上越市,大町,高田(新潟),9,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第3四半期,未改装,,7.041392685158225
15055839,中古マンション等,,15102,新潟県,新潟市東区,南紫竹,新潟,30分?60分,３ＬＤＫ,70,,,,昭和63年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第1四半期,改装済,,6.929418925714293
15005216,中古マンション等,,15103,新潟県,新潟市中央区,東堀前通,新潟,25,１ＤＫ,30,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2016年第4四半期,改装済,,6.740362689494244
15044900,中古マンション等,,15103,新潟県,新潟市中央区,万代,新潟,11,２ＬＤＫ,55,,,,平成7年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第3四半期,未改装,,7.041392685158225
15004358,中古マンション等,,15103,新潟県,新潟市中央区,寺裏通,新潟,30分?60分,１ＤＫ,25,,,,昭和64年,ＳＲＣ,,その他,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,6.447158031342219
15014809,中古マンション等,,15202,新潟県,長岡市,台町,長岡,5,２ＤＫ,45,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第3四半期,未改装,,6.8750612633917
15087191,中古マンション等,,15103,新潟県,新潟市中央区,笹口,新潟,,１Ｋ,15,,,,昭和63年,ＲＣ,住宅,,,,,,,,2007年第1四半期,未改装,,6.447158031342219
15039412,中古マンション等,,15103,新潟県,新潟市中央区,東幸町,新潟,21,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第4四半期,改装済,,6.944482672150168
15038120,中古マンション等,,15103,新潟県,新潟市中央区,旭町通,新潟,30分?60分,３ＬＤＫ,115,,,,昭和64年,ＲＣ,住宅,,,,,第１種低層住居専用地域,50.0,100.0,2014年第1四半期,未改装,,7.278753600952829
15004978,中古マンション等,,15103,新潟県,新潟市中央区,万代,新潟,14,３ＬＤＫ,90,,,,平成29年,,,住宅,,,,商業地域,80.0,600.0,2019年第2四半期,未改装,,7.6020599913279625
15004708,中古マンション等,,15103,新潟県,新潟市中央区,西堀通,新潟,28,２ＬＤＫ,70,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2016年第2四半期,未改装,,7.079181246047625
15004697,中古マンション等,,15103,新潟県,新潟市中央区,西堀通,新潟,26,３ＬＤＫ,70,,,,平成17年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第1四半期,未改装,,7.3979400086720375
15049913,中古マンション等,,15103,新潟県,新潟市中央区,笹口,新潟,6,,20,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第1四半期,未改装,,6.342422680822207
15016107,中古マンション等,,15202,新潟県,長岡市,曲新町,宮内(新潟),8,１Ｒ,15,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第3四半期,未改装,,5.778151250383644
15056314,中古マンション等,,15107,新潟県,新潟市西区,小針が丘,小針,4,３ＬＤＫ,65,,,,平成6年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2012年第4四半期,未改装,,6.897627091290442
15004693,中古マンション等,,15103,新潟県,新潟市中央区,西堀通,新潟,26,３ＬＤＫ,90,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第2四半期,未改装,,7.623249290397901
15013395,中古マンション等,,15202,新潟県,長岡市,学校町,長岡,14,３ＬＤＫ,60,,,,,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第4四半期,,,7.041392685158225
15057498,中古マンション等,,15103,新潟県,新潟市中央区,新和,新潟,30分?60分,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,,,,,,,,2013年第4四半期,未改装,,7.041392685158225
15045049,中古マンション等,,15202,新潟県,長岡市,坂之上町,長岡,9,３ＬＤＫ,65,,,,戦前,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第1四半期,改装済,,7.146128035678238
15005692,中古マンション等,,15103,新潟県,新潟市中央区,南笹口,新潟,8,４ＬＤＫ,80,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第4四半期,未改装,,7.3979400086720375
15059452,中古マンション等,,15103,新潟県,新潟市中央区,南横堀町,新潟,30分?60分,２ＬＤＫ,65,,,,平成10年,ＳＲＣ,住宅,,,,,,,,2013年第3四半期,未改装,調停・競売等,7.0
15086450,中古マンション等,,15102,新潟県,新潟市東区,大形本町,大形,15,３ＬＤＫ,70,,,,平成4年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2008年第2四半期,改装済,,6.954242509439325
15065411,中古マンション等,,15107,新潟県,新潟市西区,小針南台,小針,3,３ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第3四半期,未改装,,7.146128035678238
15004801,中古マンション等,,15103,新潟県,新潟市中央区,沼垂東,新潟,19,２ＬＤＫ,65,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第2四半期,未改装,,6.991226075692495
15083956,中古マンション等,,15222,新潟県,上越市,春日山町,春日山,3,４ＬＤＫ,95,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2009年第1四半期,未改装,,7.414973347970818
15058550,中古マンション等,,15103,新潟県,新潟市中央区,東大通,新潟,8,１ＤＫ,40,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第3四半期,未改装,,6.544068044350276
15040322,中古マンション等,,15103,新潟県,新潟市中央区,笹口,新潟,7,１Ｋ,15,,,,昭和63年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第2四半期,改装済,,6.57978359661681
15005675,中古マンション等,,15103,新潟県,新潟市中央区,南笹口,新潟,9,,40,,,,,,住宅,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,6.568201724066995
15060761,中古マンション等,,15222,新潟県,上越市,春日野,春日山,5,３ＬＤＫ,80,,,,平成16年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第1四半期,未改装,,7.2552725051033065
15009244,中古マンション等,,15107,新潟県,新潟市西区,青山,青山(新潟),9,３ＬＤＫ,60,,,,昭和51年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2020年第4四半期,未改装,,6.6020599913279625
15014959,中古マンション等,,15202,新潟県,長岡市,寺泊,寺泊,1H?1H30,１ＬＤＫ,30,,,,昭和59年,ＳＲＣ,住宅,住宅,,,,都市計画区域外,,,2020年第4四半期,,,6.0
15005027,中古マンション等,,15103,新潟県,新潟市中央区,万代,新潟,13,,45,,,,昭和53年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第1四半期,未改装,,5.903089986991944
15061070,中古マンション等,,15102,新潟県,新潟市東区,中島,東新潟,2,４ＬＤＫ,80,,,,平成10年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第1四半期,未改装,調停・競売等,7.230448921378274
15090531,中古マンション等,,15202,新潟県,長岡市,今朝白,長岡,14,３ＬＤＫ,70,,,,昭和62年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2007年第2四半期,未改装,,6.8750612633917
15005664,中古マンション等,,15103,新潟県,新潟市中央区,南笹口,新潟,8,３ＬＤＫ,80,,,,昭和64年,,,住宅,,,,,,,2018年第3四半期,未改装,,7.113943352306837
15051419,中古マンション等,,15103,新潟県,新潟市中央区,水島町,新潟,13,１ＬＤＫ,40,,,,昭和64年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第4四半期,未改装,,6.903089986991944
15010480,中古マンション等,,15107,新潟県,新潟市西区,小針,小針,23,３ＬＤＫ,70,,,,,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2017年第4四半期,未改装,,6.477121254719663
15043797,中古マンション等,,15103,新潟県,新潟市中央区,川端町,新潟,20,２ＬＤＫ,65,,,,,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第3四半期,未改装,,7.113943352306837
