ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
31009621,中古マンション等,,31202,鳥取県,米子市,皆生温泉,米子,1H?1H30,２Ｋ,30,,,,昭和49年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第3四半期,未改装,,6.146128035678238
31001017,中古マンション等,,31201,鳥取県,鳥取市,湖山町西,鳥取大学前,5,１Ｋ,15,,,,平成3年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2016年第1四半期,改装済,,6.477121254719663
31016553,中古マンション等,,31202,鳥取県,米子市,角盤町,博労町,7,３ＬＤＫ,70,,,,平成12年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第4四半期,未改装,,7.041392685158225
31003934,中古マンション等,,31202,鳥取県,米子市,錦町,後藤,6,３ＬＤＫ,70,,,,平成7年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第4四半期,未改装,,7.0
31011567,中古マンション等,,31202,鳥取県,米子市,米原,後藤,6,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第3四半期,未改装,,7.079181246047625
31011563,中古マンション等,,31202,鳥取県,米子市,米原,後藤,6,４ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第3四半期,未改装,,7.146128035678238
31004621,中古マンション等,,31202,鳥取県,米子市,米原,後藤,2,３ＬＤＫ,60,,,,昭和55年,,,住宅,,,,,,,2019年第2四半期,改装済,,6.832508912706237
31016237,中古マンション等,,31201,鳥取県,鳥取市,宮長,鳥取,29,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第3四半期,未改装,,7.113943352306837
31014258,中古マンション等,,31201,鳥取県,鳥取市,永楽温泉町,鳥取,7,３ＬＤＫ,85,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2015年第1四半期,未改装,,7.342422680822207
31011576,中古マンション等,,31202,鳥取県,米子市,米原,後藤,6,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第3四半期,未改装,,7.079181246047625
31001051,中古マンション等,,31201,鳥取県,鳥取市,湖山町東,湖山,3,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第1四半期,未改装,,7.204119982655925
31011594,中古マンション等,,31202,鳥取県,米子市,米原,後藤,3,３ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第3四半期,未改装,,7.041392685158225
