ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
29001535,中古マンション等,,29201,奈良県,奈良市,西大寺本町,大和西大寺,4,４ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第2四半期,未改装,,7.4623979978989565
29038782,中古マンション等,,29203,奈良県,大和郡山市,九条町,九条(奈良),8,４ＬＤＫ,80,,,,昭和57年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第4四半期,改装済,,7.041392685158225
29031952,中古マンション等,,29202,奈良県,大和高田市,旭南町,高田市,10,３ＬＤＫ,70,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第3四半期,未改装,調停・競売等,6.6020599913279625
29018803,中古マンション等,,29203,奈良県,大和郡山市,九条町,九条(奈良),4,３ＬＤＫ,65,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第3四半期,未改装,,6.903089986991944
29004327,中古マンション等,,29201,奈良県,奈良市,三松,富雄,16,３ＬＤＫ,70,,,,平成6年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第1四半期,未改装,,6.892094602690481
29004895,中古マンション等,,29202,奈良県,大和高田市,昭和町,高田(奈良),10,３ＬＤＫ,65,,,,平成4年,ＲＣ,,住宅,,,,工業地域,60.0,200.0,2018年第3四半期,未改装,,6.832508912706237
29033449,中古マンション等,,29209,奈良県,生駒市,東生駒,東生駒,5,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第1四半期,未改装,,7.278753600952829
29023195,中古マンション等,,29201,奈良県,奈良市,あやめ池南,菖蒲池,10,３ＬＤＫ,75,,,,昭和62年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第2四半期,改装済,,6.857332496431268
29011072,中古マンション等,,29210,奈良県,香芝市,穴虫,二上,4,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第2四半期,,,7.2552725051033065
29032862,中古マンション等,,29205,奈良県,橿原市,新賀町,大和八木,8,２ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第2四半期,未改装,,7.2552725051033065
29023117,中古マンション等,,29201,奈良県,奈良市,あやめ池北,菖蒲池,7,３ＬＤＫ,70,,,,平成26年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第2四半期,未改装,,7.556302500767287
29025953,中古マンション等,,29201,奈良県,奈良市,学園大和町,学園前(奈良),14,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第1四半期,未改装,調停・競売等,7.0
29016453,中古マンション等,,29201,奈良県,奈良市,あやめ池南,菖蒲池,4,３ＬＤＫ,135,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第1四半期,未改装,,7.477121254719663
29038639,中古マンション等,,29202,奈良県,大和高田市,昭和町,高田(奈良),12,４ＬＤＫ,70,,,,平成4年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2008年第2四半期,未改装,調停・競売等,6.518513939877887
29023010,中古マンション等,,29201,奈良県,奈良市,秋篠早月町,大和西大寺,14,４ＬＤＫ,80,,,,平成16年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第2四半期,未改装,,7.380211241711606
29023353,中古マンション等,,29201,奈良県,奈良市,大森町,奈良,11,３ＬＤＫ,65,,,,平成9年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第2四半期,未改装,,7.204119982655925
29032050,中古マンション等,,29202,奈良県,大和高田市,大中東町,高田(奈良),8,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第2四半期,未改装,,7.278753600952829
29020256,中古マンション等,,29209,奈良県,生駒市,辻町,東生駒,4,３ＬＤＫ,65,,,,平成14年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2014年第3四半期,未改装,,7.230448921378274
29002609,中古マンション等,,29201,奈良県,奈良市,東九条町,郡山(奈良),21,３ＬＤＫ,65,,,,昭和62年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2020年第1四半期,改装済,,7.3222192947339195
